Lomito Luco,it
California Ebi.,en
House Salad,en
Ebi Roll,en
Chahan Nikkei,en
Minicalzone Jamón,es
Hotaro Roll,en
Temaki Sake,pt
Barros Jarpa,es
Tako cream,sl
Empanadas,es
Nigiri Unagi,jw
B5.- Lomito Completo,it
Ebi luxe roll ,en
Tako Pulpo,es
Para 3 Personas,es
Pote de soya,ht
Sushi  35 piezas,es
Ebi Roll,en
Rainbow Roll,en
Cebollín,cs
Tako Avocado Roll,en
Jengibre,es
Cama Roll,pt
Merkén Olive Oil Kultrún,en
Salsa Tempura,en
84 Kappa Sake Maki,en
Misiones de Rengo Chardonnay,es
Alesan Roll,id
Yakitori,vi
71. Green,en
068 Sakura fusión roll,gl
Salsa Tare,ro
Bom Bom Magnum,pt
Torta de Yogurt,it
Minicalzone Champiñón,eo
Mediterránea,es
Otate Roll,en
Nevado,es
Tempura Light,en
Razz 68,pl
Ebi Maki,en
"4 bocados ciboulette, 4 bocados masago",so
2 Pizzas grandes,es
Lata 350 cc.,pl
Salmon Salad,en
Toro 10,es
4 Estaciones,es
1 Persona (18 Piezas),es
Heineken,en
"Bebidas 1,5Lts",es
Bambino,it
Ebi Gyozas,en
Gauda y orégano,gl
California Natura,en
75 Oribu Roll,en
Pizza Española,es
Chancho con Algas,es
Wasabi,en
Temaki Tempura,pt
97.Gohan,es
Spring Roll,en
Temaki Tempura,pt
Canelloni Carne,es
Mediana,es
Agridulce ,es
Teriyaki,en
Appetizer mixto,es
Guille Roll,es
Sashimi (10 cortes),gl
Mediana,es
40+10 tempura,en
Wantan,ha
Doritos Queso,es
Kariño Roll,eu
Yasmark ,tr
Lei kin,ro
Tori Tempura,en
Vital,en
Ebi Roll,en
Tako Rolls,en
6 Hosomaki Kapa Cheese,en
Camarones apanados en panko con salsa agridulce,es
Tori Furay,so
Nigiri Avocado,jw
Otate Cheese,en
Vegan 1 (20 cortes),es
Onion BBQ,en
2 X 1 Pizzas XL,en
California Vegetariano,en
1 Pizza XL de 3 ingredientes + Bebida 1.5 lts.,es
Diente con Congrio,es
Gyozas de Verdura,it
Camarón Tempura,es
Minicalzone Carne,es
Chilena,es
Gnocchi,it
4 Personas (52 Piezas) ,es
Maxiquesos,ca
Caprese Roll (Nuevo),it
Ebi Maki ,en
"16 cortes, desde:",es
Mediterránea,es
3 pizzas medianas hasta 3 ingredientes,es
California Tempura                                 ,en
Bebidas Grande,pt
House Tilapia,en
Menú 6 (56 piezas),es
Tsurai Roll,ht
Nigiri camarón,jw
7 Up,en
Minicalzzone,it
Kanikama,ny
Javi Cheese,en
Chorrillana Italiana,it
Menú 6 (56 piezas),es
Salsa Asiática,es
Foku Steak,eu
Palta Seba Maki,sk
Familiar,en
RP4080 Ebavo Smoken,id
Yakisoba de Pollo,es
Sashimi Especial,gl
87. Salmón,es
California Kappa,en
Sashimi Pulpo,es
Pollo Chicharrón,es
Mini roller BBQ Cebolla,es
Aroma Kani ,tl
Sancocho,ga
Temaki Tako Spicy ,pt
Cornetto Cup,it
Sashimi Mixto,es
Quatro Formaggi,it
Tempura Roll,en
Torimeshi,sq
Tuna Roll ,en
Furay Roll                 ,so
107. Tako  ,sl
Sprite,en
Sabi Cheese Roll,en
Yakitori,vi
Sakana Tataki,mi
Cheescake Chocolate,en
Bagel Roll,en
Filete Mongoliano Con Mucha Hambre,es
22. California Tori ,en
Zen Roll,en
Smoky roll,en
Minicalzone Jamón,es
California Nut,en
Reineta,es
Salsa Teriyaki,en
Unagi Maki,jw
Yakimix,sw
Chicken Roll,en
H12 Natsu,fr
Combo Super Crunch Queso,es
Bom Bom Magnum,pt
080 Claudio roll,en
Cerdo,es
Koroke Sake,mi
Pulpo a la Parrilla,es
Filete Chateau,es
22. Daichi Rolls,vi
Kurumiyage,tr
Satori Cheese Roll,en
Home Sandwich Extra Full Super Crunch,en
Alitas de pollo,es
California Makimono,en
Kanikama,ny
California Tempura,en
Papayas en Almíbar,es
Miso Soup,en
Sake Crispy,en
Sake-Masago,so
1 pizza mediana de 3 ingredientes,es
Ensalada César con Pollo Grille,es
Kentucky Rolls,en
Personal ,en
Ebi Cheese Especial,en
Cream Roll,en
Gyozas de Cerdo,es
Gyosas mix,en
Furay Roll,so
Sándwich tradicional,es
"8 Hosomaki Salmón, 2 Nigiris del Chef",es
Patagonia Roll,cy
Mikai Roll    ,ha
Ají hunan,es
Copa de camarones,es
Ebiteri Roll,en
Luco,it
Sake Maki,en
Red Roll,en
Ebi Maki,en
California EBI Almond,en
Cheescake Salsa Frutilla,es
Temaki Maguro,pt
Santa Carolina ,en
Hosomaki Capa,pt
Mozzarella Ebi,en
Seco de cordero,es
Delicia Roll,pt
2 Personas (38 Piezas),es
Tsurai Roll,ht
Tartaro Roll,it
Fresh Roll,en
Califronia ebi masago,so
California Maguro,en
75. Tiradito de salmón en leche de tigre,es
Yakimeshi Special,en
Sakanatataki,ha
Otate Rockefort Roll,en
Nico Roll,en
20. California Unagui,en
California Maki ,en
Sashimi Sake,en
Cornetto,it
Empanadas de pino ,es
Spicy furay,so
Beto Roll,pt
101.Sakana tataki,mi
Akigo 7,ceb
Carbón,es
Akai para Compartir C,gl
Lomo de Vacuno ,es
Chicharrón de pollo,es
4 Estaciones,es
Ceviche Roll,es
Di Gamberetti,it
California Unagui                    ,en
Chacarero,ga
Camarones mozzarella,es
California sake,en
California Kioto,es
Camarón,es
Nigiri Tako,jw
California Makimono,en
Salsa Tare,ro
63 California Sake Cheese,en
Sándwich fish club,es
Maximilian Roll,en
055 Eskimo roll,en
Pollo solo ,it
Avocado Roll,en
Sakanatataki Especial,es
Delicia Roll,pt
Royal Guard 330,en
Midori Roll,en
8 Sake,en
Alitas de pollo,es
Arroz Senz,it
135. Panchito Rolls,es
Yakimeshi,sw
"Envueltos en salmón, desde:",es
Spring Roll,en
4 Estaciones,es
Ostiones apanados,es
Jengibre,es
Sándwich Tomayo,es
Aros de cebolla,es
89 Temaki Sake,pt
Betomaki,eu
Tori Furay,so
Ke Banquetazo Más,es
Nigiri Kanikama,jw
Avocado ebi cheese,en
Churrasco Chacarero,pt
Cheescake Salsa Frutilla,es
2 Pizzas XL de 3 ingredientes + Bebida 1.5 lts.,es
Helado Crazy,es
Sopa Wantán,en
Mini roller BBQ Choricillo,en
Gohan nikkei IV,en
Agua sin Gas,es
Tuna Furai,en
Nico Roll,en
Tako Roll Salmón,es
Pequepizza,es
Ebi Tempura Maki,en
Promo 4,en
Gaseosa,es
Sashimi Appetizer ,en
Crab Maki,en
Siciliana  ,it
Futomaki tako,sl
Nori Spicy Chicken ,en
Italiano,it
Al Toque,es
"Sándwich 18 cm, desde:",es
Bell Tempura Roll,en
Express,en
Liviana,es
A la creme,fr
Crispy Roll,en
Tako ebi cheese rolls,en
Teriyaki,en
Personal ,en
2 pizzas medianas de 3 ingredientes,es
BBQ Crème,fr
46. Fukushima,en
Home Big Pollo Full,en
27. California Sake ,en
Sashimi Especial,gl
Sora,ro
Salsa Asiática,es
Ají Relleno,es
Gnocchi al Pesto,it
Nikkei Roll,en
Kross,et
Tako Roll,sl
Niu Oriental (sin arroz),es
Aros de cebolla,es
Maxiquesos,ca
California ebi,en
Chancho al Ajillo,es
Sake Tori,en
Tiger Roll,en
Turo Roll,en
California Tempura,en
Pizza mediana hasta 4 ingredientes,es
Bebidas 1.5 Lt,es
Bailey's Roll,en
Minicalzone Champiñón,eo
Maxiquesos,ca
Salsa Agridulce,es
Miyagi Roll,en
96. Bebidas lata,es
33. Tori Pimentón Rolls,es
Filete La Rotonda,es
31. California Sake,en
Temaki Chicken,pt
Menú No. 4 (Para 4 Personas),es
Torta Manjar del Cielo,es
Avocado Roll,en
Temakituna,ms
Tololo Roll,en
Palmito,pt
BBQ Creme,en
Helado de Frutas Tropicales,es
Temaki Tako Spicy,pt
Alitas de pollo,es
Balls Crabs,en
Capresse,pt
Bebidas,es
4 Personas (64 Piezas),es
Bambino,it
Mediana,es
Futomaki,zu
Ciboulette Tempura,fr
Barbecue,en
Arroz,es
2x1 Pizzas,en
Torta Manjar del Cielo,es
Bambino,it
Zen Roll,en
3 pizzas medianas hasta 3 ingredientes,es
4 Estaciones,es
Ball crabs ,en
Salsa Orimushi,es
Tempura tako,sl
"6 Gyosas Surtidas, 8 Unidades de Hot Roll",gl
Flor de Caña ,es
Delicada,es
Ebi Hot Roll,en
Sandwich Gran Luco,it
Fingers de queso,es
Gohan House,en
BBQ Crème,fr
"Hosomaki, desde:",es
Menú Trujillo,es
Bambino,it
Ebi,en
Tori Roll Crispy,en
Desechable 1.5 Lts,es
Ceviche de camarones,es
Kanikama,ny
Tabla de Sushi 2 ,es
Home Zinger 4x4,en
Sabi Cheese Roll,en
Tiger Sake,en
"Sake rolls, desde:",en
Yakisoba de Mariscos,es
Churrasco  ,pt
Mixto                    ,es
Natura,it
California Ebi Crispy  ,en
18. Futo Ebi Tempura,en
Vienneta,fi
Insalata tonno e mozzarella,it
Betomaki,eu
Ca-tu Roll,ro
Combo Doble Crispy Italiano,es
Tempura Maki,en
Avocado Cheese Roll,en
Tori Don,en
Unagui Roll,en
Torta de Hojarascas ,it
Lechuga costina,es
Alesan Roll,id
Cocktail de 4 Rincones ,es
Rodeo,en
Champi Roll,jw
Tubi Rolls,it
Salsa Orimushi,es
verduras surtidas,es
148 Kunstamann andwanter doblek,ht
4 Personas (52 Piezas),es
California Maki ,en
Nigiri Tako,jw
Arma tu White Roll,en
Palta York,es
Moncho Roll,gl
Palitos de ajo,es
Maki Roll,en
Níveo,pt
Mini roller BBQ Cebolla,es
Cusqueña,es
Cornetto Cono,it
Chicken Roll,en
Coñac 103,es
Torta cheesecake,it
Carte Dior,fr
California Sake.,en
1 Pizza XL de 3 ingredientes + Bebida 1.5 lts.,es
Gnocchi Salsa de Nuez,es
110 Almond Roll,en
2 pizzas lasaña,es
Plateada de cerdo,es
Ebi ten roll ,en
Tempura Roll,en
Palm Roll,en
Palta Camarón,es
Bombas toledana,es
Calvin brownies roll,en
Akai Maki,en
Pollo Tsurai,es
Sebi Roll,en
Tanatataki,mi
1 Persona (18 Piezas),es
Tori Tempura,en
Kurumiyage,tr
L (48 Unidades),gl
Gyozas,hu
Jugos 1.5 Lt,es
Cachantun Más,es
Nectar de Fruta Natural,es
Surimi Maki,fr
Cangrejo Roll,es
Miyagi Roll,en
Mix Tori,en
Maximilian Roll,en
Damasco,es
CONO SUR RESERVA,es
Figaza,hu
Crab Don,en
Pizza Vegetariana,it
Tori Roll,en
Combo Super Crunch Clásico,en
Niu I (1 persona),es
Cipolla,it
California Tako Spicy,en
Temaki Tempura ,pt
Avocado Roll,en
"Pizza, desde:",es
Vegel Roll,sq
Frambuesa Chocolate Blanco,es
Pizza familiar hasta 4 ingredientes,es
2 pizzas lasaña,es
Diente con Carne,es
Cerdo Especial,es
Teriyaki,en
Cajita Chicky Burger Jr.,es
Gohan ,es
Tempura Sake,en
Hana roll,is
Yakimeshi,sw
Beto Roll,pt
California Cheese                           ,en
California Ebi Crispy,en
Ebi Furay Roll,so
Temaki Ebi,pt
Vegetariana,it
Temaki Sake,pt
Sake Furay,so
Avocado Roll,en
Bebidas ,es
Tempura Roll,en
Ikafuray,sw
Nigiri Maguro,jw
Luco,it
2 x1 Pizzas Personales,es
Mediterránea,es
12 Piezas,es
Octopus Olive,en
California Ebi                                       ,en
Chilena,es
Nigiri Sake,jw
Agua Mineral Porvenir sin Gas,es
Kanikama,ny
38. Gambaretto,jw
California Tempura,en
Pollo Chiten ,es
Miyagi Roll,en
Especial de la casa,es
Tori Tempura                    ,en
Koroke Sake,mi
Filete a la Naranja,es
Furay tako,so
Delirio del Chalan (Plato de Fondo),es
Rolls salmón:,es
4 Estaciones,es
Camarones Fu Yon,es
Puré,es
Sake Chicken Roll,en
Banana Tempura,en
Jalisco,es
Aros de cebolla,es
Cocacola Zero 350cc,en
Italiano,it
Mediana,es
Avocado Sake Cheese,en
Individual,en
Miyagui Roll,en
Sake Maki,en
Andrés Roll,es
Tako Spicy Sake Roll ,en
"Relleno: Camarón tempura, queso crema y cebollín (c3)",es
Beto Roll,pt
Bebidas en lata,es
Pizza Bari,it
Promoción Domingo: 3 pizzas medianas hasta 3 ingredientes ,es
102 California Maki,en
4 Estaciones,es
Niguiri Ebi,en
37. Unagui Maki,ms
Sashimi Sake,en
Acevichado Niu,en
68. Otate Rolls,en
Huancaína Roll     ,en
Ginger Ale Light,en
Niguiri Kanikama,sw
Empanadas Niu Pollo,es
House Tilapia,en
Crab Don,en
Pollo tousi,es
Rock & Roll,en
Menú 8,es
Surimi Maki,fr
Nigiri Maguro,jw
Onion BBQ,en
Tempura de Verduras,es
36.- California Sake Ebi,en
Minicalzone Jamón,es
Salsa Acevichada Rocoto ,es
Ebi Supreme,en
Domi Roll,en
Gohan,es
73. Irasaki Furay,so
Sake Kani,en
8.- Akita,en
Fresh Roll,en
Furai Ebi (8 unidades),gl
Tory,en
014 Tako,sl
15. Rainbow,en
Avocado Roll,en
001 Arma tu sashimi,es
Cerveza sin Alcohol,es
Modelo Especial,es
67.Sake maki furai,en
Mataor,mi
Queso manchego 12 meses,es
Rock & roll ,en
Unagui   ,sw
Magnum Paleta,en
Surtido de Galletas ,es
Filete Lyon Chung,vi
California Sake                       ,en
Turo Roll,en
Pollo Yakitori ,vi
House Roll,en
Empanadas de pino ,es
Cheese Roll,en
Ebi maki,en
Mozzarella Ebi,en
As de palta y mayo,es
Kanikama,ny
Khao phad nhua,st
Yakisoba,zu
Tori Don,en
9 Presas Crispy,pt
California Unagui               ,en
Hosomaki Sake,en
Twinings Infusiones,es
2 pizzas lasaña,es
Florentina ,ro
Shakira Roll,en
Cremissimo,it
Aros de cebolla,es
Sprite Zero,en
Temaki Maguro,pt
Kani Maki,tl
Niu II (1 persona),es
4 Personas (52 Piezas) ,es
68 Avocado Sake Roll,en
Javi Roll,en
Unagi Maki,jw
Salsa Tare,ro
Delicada,es
Bebidas,es
Napolitana,es
Otate Roll,en
1 - 16 Bocados,es
Rainbow rolls,en
César Salmón,es
Bebidas en Lata,es
BBQ Crème,fr
Empanadas Niu de Verduras,es
ToriBacon,gl
Bebidas,es
Coca Roll,en
Wasabi,en
Pizza Vegetariana,it
Tiger Roll,en
Balls Crabs,en
Pollo Teriyaki,es
4 Personas (52 Piezas),es
Tori Roll ,en
Tempura Maki,en
Tres Leches con Frutos del Bosque,es
Furai Roll,en
Salsa unagi,jw
Maxiquesos,ca
113 Camarón grillado,es
Bu Bu Kay-Ja,tr
Mexicana,es
Yakisoba Nikkei,en
Palmito Roll,pt
Torta Manjar del Cielo,es
Sabi Cheese Roll,en
Jlo Roll,en
Acevichado,es
Rainbow Roll,en
Rainbow sake roll,en
2 Personas (38 Piezas) ,es
Cheese Roll,en
Pollo Mongoliano,es
Nuggets,en
Barros Jarpa,es
Cerdo Mongoliano,es
Pimientos del piquillo,es
California Light,en
Aros de cebolla,es
Beto Roll,pt
Yoryi fresh,en
Temaki Chef ,pt
Familiar,en
Tori Red Tempura,en
California  Fresh Roll,en
Tako Maki,sl
Wrap turkey,en
"8 Palta Maki, 8 California Sake, 2 Nigiris del Chef",it
Kariño Roll,eu
Betomaki,eu
California Palmito,pt
Pollo Teriyaki,es
51. Gyosas ,hu
Helados,es
37. Unagui Maki,ms
77. Nagoya roll,en
Gyosas,hu
Pizza Siciliana,it
BBQ Crème,fr
Sashimi Sake,en
Pepino,es
Salsa Unagui,es
45 Austral Roll,en
Pollo teriyaki,es
Huevos para romper con jamón,es
Maxiquesos,ca
Nigiri Sake ,jw
Grandiosa,it
California Tori      ,en
Siu Mai Dim Sum(4 unidades),gl
Aros de cebolla,es
4 Estaciones,es
California Sake,en
Tosu (6 bocados),ms
Promoción Illadi,gl
California katsu,et
Kurumiyage,tr
Nigiri Unagui,jw
Sashimi Appetizer ,en
Tempura Maki,en
Sibaritas avanzado,es
Nigiri Ebi,jw
"Ave, Mayo, Choclo",es
Sake unagi,jw
Ebi Tempura,en
Avocado sake cheese,en
169) Ebi soba,en
Veggie Spring,en
Mediterránea,es
Temaki Ebi,pt
Arroz blanco ,es
Gyozas de Champiñón y Queso Crema,es
Aros de cebolla,es
Coca Cola Light ,en
Bebidas,es
12 Piezas,es
Palitos,es
63 California Vege,en
Parrillada Para Dos,es
Pepperoni ,en
Pizza mediana hasta 4 ingredientes,es
Temaki Maguro,pt
Masago Maki,so
Empanadas Niu Camarón,es
103 Edamame,et
Furay Roll                             ,so
Unagui Nigiri,jw
Sandwich 6,en
Temaki Ebi,pt
Avocado Roll,en
Sashimi Sake,en
Palta Seba Maki,sk
Ebi Teriyaki Roll,en
Yakitori,vi
Chicharrón de pinza de jaiba,es
Delicada,es
Agregado Palta,es
Minicalzone Jamón,es
Kurumiage,sw
Onion BBQ,en
Kirin Ichiban,vi
Yakimeshi,sw
Tiger,en
Camarón,es
BBQ Crème,fr
Napolitana,es
Personal ,en
Smoked Rolls   ,en
Delicada,es
Black roll mix,en
Sprite,en
315 Yellow Roll,en
Gyozas de Champiñón y Queso Crema,es
Sabi Roll,tl
Pizza Hawaiana,es
Bom Bom Magnum,pt
Coca-Cola,gl
Barros Luco,pt
Cebolla morada,es
Minicalzone Carne,es
Especial de la Casa,es
Ebi Roll,en
Carne de Jaiba,es
Combo 6,en
Teriyaki,en
Yakisoba de Mariscos,es
Unagui Cheese Roll ,en
98 Nigiri Kani,jw
Cevichado Roll  ,en
Yakisoba ,zu
Mix Tempura,en
As Al aguaite,en
Sashimi Atún,es
House Roll,en
Naruto maki,id
Ebi Tempura,en
Spicy roll ,en
Brug ,da
César Pollo,es
Masago,so
Empanada de Queso,es
Nigiri Ebi ,jw
Beto Maki,pt
Minicalzone Champiñón,eo
Naturista ,ro
Cebolla,es
Bom Bom Magnum,pt
Carne al jugo,es
Personal ,en
Néctar Durazno 350 cc,es
Ciboulette Tempura,fr
Salmon Salad,en
09 Sake Furay,so
California vegetariano,en
Pizza familiar hasta 4 ingredientes,es
Grandiosa,it
54.- Arcoíris,es
Tako Maki,sl
Kani Maki,tl
Mineral con Gas,en
Nigiri Ebi ,jw
Maguro Roll,en
Salsa Gyozas,es
Pollo,es
Light Roll,en
Chicken Salad,en
Palta,es
Torta Imperial de Chocolate,en
Palta Victoria,es
Salsa Oriental,es
California Tori,en
5 unidades,gl
Ebi Cheese Roll,en
California Ebi,en
Pollo,es
094 Compartido,es
Lunes,es
59- Cream Furay Fungi,so
Néctar de Piña,es
Barros Jarpa,es
Carne Tausi,sw
Principiante 1 persona,es
Empanadas Niu de Verduras,es
Naturo Roll,eo
"Pollo teriyaki, queso crema y cebollín",es
Tekka Maki,id
2 Pizzas Familiares de 3 ingredientes + Bebida 1.5 lts.,es
64.- California ,en
Winter Scallop Roll,en
Temaki Maguro,pt
Gyozas ,hu
030 Big tempura maki,en
Ebi Maki,en
Sashimi Mixto,es
Sabi Roll,tl
CheeseCake Roll,en
Sake Maki,en
CR4030 California sake cream,en
Ebi Tempura,en
Teriyaki,en
Tempura Ebi,en
Ebi Cheese Roll,en
Tori Tempura ,en
Yasai Cheese,ha
Rodeo,en
Salsa Spicy,en
Ikafuray,sw
California Gabba,en
Temaki Tempura,pt
Nigiri Tuna,jw
31. Sake ebi furay normal,so
Otate Hot Roll,en
Nectar Watts,en
Camarón,es
1 Ebi Tempura,en
Camarones Thai,es
Home Sandwich Extra Full Twister,en
141 Budweiser,en
12 Otate Furay,so
Tempura Light,en
Spring Roll,en
Tori Don,en
Tempura Roll,en
Mikan rolls,en
California Tery,en
California Tako,en
Pollo,es
Nordic Tónica,es
Soya,es
Tori Roll,en
Pollo a la plancha,es
Cuatro Leches con Frambuesas,es
Loco ,es
Congrio Cantones ,es
Nigiri Tako,jw
California makimono,en
Torta Manjar del Cielo,es
36. Temaki Sake,pt
Fran roll ,en
115. Batayaki,ha
Crispy Roll,en
Superior,es
Zen Roll,en
Kappa Maki,en
58.Sake Ebi Tempura Cheese,en
Bebidas en Lata,es
Ebi Teriyaki Roll,en
Pollo,es
Patagonia Roll,cy
Teriyakitori ,mi
Sakana tataki,mi
California Palmito,pt
Bebida express,pt
South Beach Burrito,en
Miyagi Roll,en
Tempura Mixto,es
Yakisoba Especial,es
Ebi Tempura,en
Bank Roll ,en
Tempura de Verduras,es
4 Quesos,es
California Roll,en
Congrio Champiñón,eo
Furai Roll,en
Tempuras,ms
Asaji roll,en
Ceviche Mixto,es
Camarón Mongoliano,es
Chapsui de Camarones,es
Parrillada Ying Feng,es
Puyehue,es
Nigiri Kanikama,jw
Gohan ,es
Mar y Tierra al Pilpil,es
House Tilapia,en
Muzzarella Ebi,en
Coca Roll,en
California Kappa,en
Alitas de pollo,es
D8 Dany,pl
California Mister ,en
Nigiri Tako,jw
Sake avocado,en
123. Tako Crispy,en
Tori Kani Chesse   ,fi
Crispy Roll,en
Chilena,es
Park 2 (30 cortes),es
Caviche Sake Ebi,en
Arroz con Mariscos,es
3 Presas Crispy,pt
123 Flan de caramelo,es
Bebidas 1.5 Lt.,es
"2 Yakimeshi, 8 Gyosas y 9 Special Palta o Special Hot",es
Shrimp Salad,en
Balls Crabs,en
Cream Roll,en
Ebicate roll,en
Mediana,es
Cornetto Cono,it
Tiramisú,ca
Makichesse,de
Corvina a la Moda,es
Bebida 1.5 Litros,es
Maximilian Roll,en
Rodeo,en
Ebi Tempura,en
38 Rolls Calientes 8,es
Mousse de maracuyá,es
Sakana Tataki,mi
Sakeotate Roll ,en
Ebi Tempura,en
Tempura Roll Palta,en
Avocado ebi cheese,en
Rainbow Roll,en
Gyozas de Camarón y Queso Crema,es
2 Pizzas Familiares de 3 ingredientes + Bebida 1.5 lts.,es
Queso choclo,es
Base Palta Jamón,es
De ave,es
Té Verde,ca
32 piezas,es
Promoción Unidos,es
Sake,en
Corvina a lo Macho,es
Ebi Roll,en
Camarón,es
Tepanyaki Lomo,es
Maguro Furai Roll (Nuevo),es
California Kappa,en
California Duri,id
Banana Tempura,en
7. Pizza española,es
Kobe dachi maki,uz
Gohan,es
California Andrés Roll,en
Promo 4,en
Jugo 100% Natural de Naranja Florida's Natural,es
4 Estaciones,es
Mini roller BBQ Tocino,es
Pizza Jacinta,es
Bom Bom Magnum,pt
Wasabi,en
Jengibre,es
2 Personas (26 piezas),es
Nigiri Ebi,jw
Yakisoba Ebi ,en
Ca-tu Roll,ro
Alitas de pollo,es
Kanikama ,ny
Salmón Teriyaki,es
Asu (9 bocados),es
Otate Furay ,so
Sashimi Mixto,es
Delicada,es
Maki Roll,en
Aros de cebolla,es
Cipollata,it
Tori Roll,en
Mix House,en
Superior,es
Tekka Maki,id
Bambino,it
Nozomi 2,id
Mediterránea,es
Costillar cantonés ,gl
Empanadas de pino ,es
Kioto Roll,es
Pulpo,es
Tofu Tempura,en
Bebida 1.5 lt.,lt
House Tilapia,en
Pizza Lasagna ,en
Rainbow Roll,en
Sthefan Roll Furay,so
Sashimi,en
Crab Roll,en
Chaumín Carne,es
Croquetas de jamón ibérico,es
Yakisoba Nikkei,en
Torta Chocolate Manjar,es
Condori Helado,es
Copa de Helado,es
Ceviche Tako Roll,es
Sándwich Carne Queso,es
Pan Ra Ya,vi
Lata 350 cc.,pl
Chicken Roll,en
006 Sashimi new style,en
Kokoroke Sake,en
Balls Crabs,en
Minicalzone Jamón,es
Sorrentino al huevo,es
Niu II (1 persona),es
California Tempura,en
Sashimi Sake,en
Rodeo,en
Bebida Lata,pl
Mini roller BBQ Cebolla,es
BBQ Crème,fr
Anchoas,es
Cerdo Mongoliano,es
Palitos de ajo,es
Minicalzone Jamón,es
Queso Cabra ,es
Vienesa Tomayo,es
Bocata de pollo,es
Nordic Ginger Ale,en
Futomaki Light,en
Pastas Italianas Cortas de Grano Duro,es
Oracle burger,en
House Roll,en
Menú 1,es
Ceviche Roll,es
California tempura otate,en
Dinamico,it
Ceviche Sake,es
Congrio Grille con crema di Verde o papas,it
Chirashi Premium,en
Jalisco,es
Dinámico ,es
Salsas,es
28.- Mi-Hass,de
4. California maguro,en
Combo 1,en
Avocado Roll,en
Nito Roll,tl
Tokio Roll,en
Capresse Roll,en
Chocolate Baileys y Avellanas,es
Palitos Reutilizables,es
Ceviche Roll Especial,es
More Cheese,en
Ebi Tempura,en
1 Pizza Personal de 3 ingredientes + Lata Bebida,es
78. Full Cheese (Queso Crema),es
144. Wasabi Extra,en
77. Nigiri Palta,jw
Avocado Roll,en
Ensalada de camarón,es
Avocado Camarón,es
Niu VIII (4 a 5 Personas),es
Kuntsmann Pale Ale,en
Moncho Roll,gl
Sakedu Tempura roll,en
25. California Sake Ebi,en
Delicada,es
Delicia Roll,pt
Tepanyaki Lomo,es
Jalea       ,es
Té verde,ca
California Ebi Cheese  Tempura                      ,en
Lata 350 cc,pl
Sekiten Roll,en
Duo de Chocolate,en
Fanta 350 cc,sl
Agua mineral con gas,es
CheeseCake Roll,en
Crispy Roll,en
Familiar,en
Queso Flambé,es
Greco Tempura,it
Mozzarella,it
Provoleta importada,pt
Yakimeshi EBI (Individual) ,en
078 Hawaii roll,en
Masago,so
Tempura Maki,en
California Tori.,en
Barros Jarpa,es
"Ave, desde",es
Falafel,en
Salsa Bogart (maní),es
Furai Roll,en
42.- Sake Cheese,en
Coca Roll,en
California Ebi Crispy,en
Lomito Luco,it
Gyozas de Verdura,it
Pollo parmesano,es
Tako pulpo,es
Apanados camarón,es
Avocado Kani,tl
Light Roll Tofu Roll ,en
Otate Cheese,en
Nigiri Kanikama,jw
Temaki Spicy,pt
Americano,pt
36. Tako Chesse Roll,sl
California Tako Spicy,en
Arrebato veraniego para 2 - 24 bocados,es
2 pizzas lasaña,es
Avocado Roll,en
Luco,it
Jugos,es
Hosomaki Tako Maki,sl
Palanca,es
Gyosas pollo ,es
Botella de Sour,es
Tori Furai,fi
Coca Cola ,gl
California Sake,en
Mechada Chilena,es
Café Expresso,pt
Tori,fi
Ebi Tempura,en
Jugo Watts 1.5 lt. De Naranja,es
Sabi Roll,tl
I Pizza Mediana de 3 ingredientes + Bebida 1.5 lts.,es
Pizza Mediana de 3 Ingredientes+ Bebida 1.5 lt.,es
Ensalada Pondichery,fr
Familiar,en
Thai,en
Sake Maki,en
Tempura Roll,en
Capri,en
1. Argenta,it
California Tempura,en
Diam Roll,la
Ravioli,it
Carpaccio de Salmón,es
Ebi Palta,es
Tori White,en
68 Tori Cheese Furay Roll,so
Unagui  ,sw
Salmón,es
81. Maguro maki normal,en
Serrano Red Roll    ,en
Yakimeshi,sw
Tempura Mix,en
4-California Maguro      ,en
"Tacu, desde:",lv
Pan de Molde,es
Avocado Roll,en
Nigiri tako,jw
Home Sandwich Extra Full Mixto,en
Otate Furay ,so
Alitas de pollo,es
4 Formaggios,it
Pequepizza,es
039 Lox roll,en
84. Apetaizer de Salmón,es
Masago,so
Barbacoa Creme,es
11.- Tekushima Furay,so
Nigiri Kanikama    ,jw
Bebida 1.5 lts.,pt
California Tori,en
Futomaki,zu
Hosomaki Kani Maki,tl
51.Panco katsu,et
Española              ,es
Media Pizza 40 cm,en
Nigiri Avocado,jw
Nigiri Tako,jw
Beto Roll,pt
Lomito Luco,it
Queso aceituna,es
Tempura White,en
Lomito Luco,it
Koroke de Jaiba,yo
Masago ,so
Reñaca,es
Matsue Roll,en
California Almond,en
14. Kariño normal,eu
Expresso,pt
67 Combinación 45 Piezas,es
2 Pizzas Medianas de 3 ingredientes + Bebida 1.5 lts.,es
Pizza Napolitana,es
Salmón Ahumado,es
Mushroom Cheese,en
Palitos de ajo,es
"Camarón, queso crema, palta y ciboulette",es
18 Piezas,es
Emi Roll,en
Temaki Tori,pt
Pequepizza,es
Pad Thai,en
Niku Chizu,lv
Súper Crunch ,es
Tentación ,es
California Natura,en
As Italiano,it
Familiar,en
